1000,2
1001,2
1002,2
1010,2
1011,2
1012,2
1020,2
1021,2
1022,2
1030,2
1031,2
1032,2
1040,2
1041,2
1042,2
1050,2
1051,2
1060,2
1070,2
1080,2
1090,2
1100,2
1110,2
1140,2
1150,2
1160,2
1161,2
1170,2
1171,2
1180,2
1181,2
1190,2
1191,2
1200,2
1201,2
1210,2
1220,2
1221,2
1230,2
1231,2
1250,2
2000,2
2010,2
2020,2
2030,2
2040,2
2050,2
2060,2
2070,2
2080,2
2081,2
2090,2
2100,2
2110,2
2120,2
2130,2
2140,2
2150,2
2160,2
2170,2
2180,2
2190,2
2200,2
2210,2
2220,2
3000,2
3001,2
3040,2
3050,2
3060,2
3070,2
3080,2
3090,2
4000,2
4001,2
4002,2
4003,2
4010,2
4011,2
4012,2
4020,2
4021,2
4022,2
4030,2
4031,2
4032,2
4040,2
4041,2
4042,2
4050,2
4051,2
4052,2
4060,2
4070,2
4080,2
4090,2
4100,2
4110,2
5000,2
5010,2
5020,2
5030,2
5040,2
5050,2
5060,2
6000,2
6010,2
6020,2
6040,2
6050,2
6060,2
6070,2
6080,2
6090,2
6100,2
6110,2
999999999,2
