local SpEffectVfxParam = {
	[0] = { -- 
		["midstSfxId"] = -1,
		["midstSeId"] = -1,
		["initSfxId"] = -1,
		["initSeId"] = -1,
		["finishSfxId"] = -1,
		["finishSeId"] = -1,
		["camouflageBeginDist"] = -1,
		["camouflageEndDist"] = -1,
		["transformProtectorId"] = -1,
		["midstDmyId"] = -1,
		["initDmyId"] = -1,
		["finishDmyId"] = -1,
		["effectType"] = 0,
		["soulParamIdForWepEnchant"] = 0,
		["playCategory"] = 0,
		["playPriority"] = 0,
		["existEffectForLarge"] = 0,
		["existEffectForSoul"] = 0,
		["effectInvisibleAtCamouflage"] = 0,
		["useCamouflage"] = 0,
		["invisibleAtFriendCamouflage"] = 0,
		["isHideFootEffect_forCamouflage"] = 0,
		["halfCamouflage"] = 0,
		["isFullBodyTransformProtectorId"] = 0,
		["isInvisibleWeapon"] = 0,
		["isSilence"] = 0,
		["isMidstFullbody"] = 0,
		["isInitFullbody"] = 0,
		["isFinishFullbody"] = 0,
		["isVisibleDeadChr"] = 0,
		["isUseOffsetEnchantSfxSize"] = 0,
		["pad_1"] = "0",
		["decalId1"] = -1,
		["decalId2"] = -1,
		["footEffectPriority"] = 0,
		["footEffectOffset"] = 0,
		["traceSfxIdOffsetType"] = 0,
		["forceDeceasedType"] = 0,
		["enchantStartDmyId_0"] = -1,
		["enchantEndDmyId_0"] = -1,
		["enchantStartDmyId_1"] = -1,
		["enchantEndDmyId_1"] = -1,
		["enchantStartDmyId_2"] = -1,
		["enchantEndDmyId_2"] = -1,
		["enchantStartDmyId_3"] = -1,
		["enchantEndDmyId_3"] = -1,
		["enchantStartDmyId_4"] = -1,
		["enchantEndDmyId_4"] = -1,
		["enchantStartDmyId_5"] = -1,
		["enchantEndDmyId_5"] = -1,
		["enchantStartDmyId_6"] = -1,
		["enchantEndDmyId_6"] = -1,
		["enchantStartDmyId_7"] = -1,
		["enchantEndDmyId_7"] = -1,
		["SfxIdOffsetType"] = 0,
		["phantomParamOverwriteType"] = 0,
		["camouflageMinAlpha"] = 0,
		["wetAspectType"] = 0,
		["phantomParamOverwriteId"] = 0,
		["materialParamId"] = -1,
		["materialParamInitValue"] = 0,
		["materialParamTargetValue"] = 0,
		["materialParamFadeTime"] = 0,
		["footDecalMaterialOffsetOverwriteId"] = -1,
		["pad"] = "[0|0|0|0|0|0|0|0|0|0|0|0|0|0]"
	},
	[1] = { -- 
		["midstSfxId"] = -1,
		["midstSeId"] = -1,
		["initSfxId"] = -1,
		["initSeId"] = -1,
		["finishSfxId"] = -1,
		["finishSeId"] = -1,
		["camouflageBeginDist"] = -1,
		["camouflageEndDist"] = -1,
		["transformProtectorId"] = -1,
		["midstDmyId"] = -1,
		["initDmyId"] = -1,
		["finishDmyId"] = -1,
		["effectType"] = 0,
		["soulParamIdForWepEnchant"] = 0,
		["playCategory"] = 0,
		["playPriority"] = 0,
		["existEffectForLarge"] = 0,
		["existEffectForSoul"] = 0,
		["effectInvisibleAtCamouflage"] = 0,
		["useCamouflage"] = 0,
		["invisibleAtFriendCamouflage"] = 0,
		["isHideFootEffect_forCamouflage"] = 0,
		["halfCamouflage"] = 0,
		["isFullBodyTransformProtectorId"] = 0,
		["isInvisibleWeapon"] = 0,
		["isSilence"] = 0,
		["isMidstFullbody"] = 0,
		["isInitFullbody"] = 0,
		["isFinishFullbody"] = 0,
		["isVisibleDeadChr"] = 0,
		["isUseOffsetEnchantSfxSize"] = 0,
		["pad_1"] = "0",
		["decalId1"] = -1,
		["decalId2"] = -1,
		["footEffectPriority"] = 0,
		["footEffectOffset"] = 0,
		["traceSfxIdOffsetType"] = 0,
		["forceDeceasedType"] = 0,
		["enchantStartDmyId_0"] = -1,
		["enchantEndDmyId_0"] = -1,
		["enchantStartDmyId_1"] = -1,
		["enchantEndDmyId_1"] = -1,
		["enchantStartDmyId_2"] = -1,
		["enchantEndDmyId_2"] = -1,
		["enchantStartDmyId_3"] = -1,
		["enchantEndDmyId_3"] = -1,
		["enchantStartDmyId_4"] = -1,
		["enchantEndDmyId_4"] = -1,
		["enchantStartDmyId_5"] = -1,
		["enchantEndDmyId_5"] = -1,
		["enchantStartDmyId_6"] = -1,
		["enchantEndDmyId_6"] = -1,
		["enchantStartDmyId_7"] = -1,
		["enchantEndDmyId_7"] = -1,
		["SfxIdOffsetType"] = 0,
		["phantomParamOverwriteType"] = 0,
		["camouflageMinAlpha"] = 0,
		["wetAspectType"] = 0,
		["phantomParamOverwriteId"] = 0,
		["materialParamId"] = -1,
		["materialParamInitValue"] = 0,
		["materialParamTargetValue"] = 0,
		["materialParamFadeTime"] = 0,
		["footDecalMaterialOffsetOverwriteId"] = -1,
		["pad"] = "[0|0|0|0|0|0|0|0|0|0|0|0|0|0]"
	},
	[2] = { -- 
		["midstSfxId"] = 4140,
		["midstSeId"] = -1,
		["initSfxId"] = -1,
		["initSeId"] = -1,
		["finishSfxId"] = -1,
		["finishSeId"] = -1,
		["camouflageBeginDist"] = -1,
		["camouflageEndDist"] = -1,
		["transformProtectorId"] = -1,
		["midstDmyId"] = 905,
		["initDmyId"] = -1,
		["finishDmyId"] = -1,
		["effectType"] = 0,
		["soulParamIdForWepEnchant"] = 0,
		["playCategory"] = 4,
		["playPriority"] = 12,
		["existEffectForLarge"] = 1,
		["existEffectForSoul"] = 0,
		["effectInvisibleAtCamouflage"] = 0,
		["useCamouflage"] = 0,
		["invisibleAtFriendCamouflage"] = 0,
		["isHideFootEffect_forCamouflage"] = 0,
		["halfCamouflage"] = 0,
		["isFullBodyTransformProtectorId"] = 0,
		["isInvisibleWeapon"] = 0,
		["isSilence"] = 0,
		["isMidstFullbody"] = 0,
		["isInitFullbody"] = 0,
		["isFinishFullbody"] = 0,
		["isVisibleDeadChr"] = 0,
		["isUseOffsetEnchantSfxSize"] = 0,
		["pad_1"] = "0",
		["decalId1"] = -1,
		["decalId2"] = -1,
		["footEffectPriority"] = 0,
		["footEffectOffset"] = 1,
		["traceSfxIdOffsetType"] = 0,
		["forceDeceasedType"] = 0,
		["enchantStartDmyId_0"] = -1,
		["enchantEndDmyId_0"] = -1,
		["enchantStartDmyId_1"] = -1,
		["enchantEndDmyId_1"] = -1,
		["enchantStartDmyId_2"] = -1,
		["enchantEndDmyId_2"] = -1,
		["enchantStartDmyId_3"] = -1,
		["enchantEndDmyId_3"] = -1,
		["enchantStartDmyId_4"] = -1,
		["enchantEndDmyId_4"] = -1,
		["enchantStartDmyId_5"] = -1,
		["enchantEndDmyId_5"] = -1,
		["enchantStartDmyId_6"] = -1,
		["enchantEndDmyId_6"] = -1,
		["enchantStartDmyId_7"] = -1,
		["enchantEndDmyId_7"] = -1,
		["SfxIdOffsetType"] = 0,
		["phantomParamOverwriteType"] = 0,
		["camouflageMinAlpha"] = 0,
		["wetAspectType"] = 0,
		["phantomParamOverwriteId"] = 0,
		["materialParamId"] = -1,
		["materialParamInitValue"] = 0,
		["materialParamTargetValue"] = 0,
		["materialParamFadeTime"] = 0,
		["footDecalMaterialOffsetOverwriteId"] = -1,
		["pad"] = "[0|0|0|0|0|0|0|0|0|0|0|0|0|0]"
	},
	[3] = { -- 
		["midstSfxId"] = 890,
		["midstSeId"] = -1,
		["initSfxId"] = -1,
		["initSeId"] = -1,
		["finishSfxId"] = -1,
		["finishSeId"] = -1,
		["camouflageBeginDist"] = -1,
		["camouflageEndDist"] = -1,
		["transformProtectorId"] = -1,
		["midstDmyId"] = 200,
		["initDmyId"] = -1,
		["finishDmyId"] = -1,
		["effectType"] = 0,
		["soulParamIdForWepEnchant"] = 0,
		["playCategory"] = 4,
		["playPriority"] = 3,
		["existEffectForLarge"] = 0,
		["existEffectForSoul"] = 0,
		["effectInvisibleAtCamouflage"] = 0,
		["useCamouflage"] = 0,
		["invisibleAtFriendCamouflage"] = 0,
		["isHideFootEffect_forCamouflage"] = 0,
		["halfCamouflage"] = 0,
		["isFullBodyTransformProtectorId"] = 0,
		["isInvisibleWeapon"] = 0,
		["isSilence"] = 0,
		["isMidstFullbody"] = 0,
		["isInitFullbody"] = 0,
		["isFinishFullbody"] = 0,
		["isVisibleDeadChr"] = 0,
		["isUseOffsetEnchantSfxSize"] = 0,
		["pad_1"] = "0",
		["decalId1"] = -1,
		["decalId2"] = -1,
		["footEffectPriority"] = 0,
		["footEffectOffset"] = 0,
		["traceSfxIdOffsetType"] = 0,
		["forceDeceasedType"] = 0,
		["enchantStartDmyId_0"] = -1,
		["enchantEndDmyId_0"] = -1,
		["enchantStartDmyId_1"] = -1,
		["enchantEndDmyId_1"] = -1,
		["enchantStartDmyId_2"] = -1,
		["enchantEndDmyId_2"] = -1,
		["enchantStartDmyId_3"] = -1,
		["enchantEndDmyId_3"] = -1,
		["enchantStartDmyId_4"] = -1,
		["enchantEndDmyId_4"] = -1,
		["enchantStartDmyId_5"] = -1,
		["enchantEndDmyId_5"] = -1,
		["enchantStartDmyId_6"] = -1,
		["enchantEndDmyId_6"] = -1,
		["enchantStartDmyId_7"] = -1,
		["enchantEndDmyId_7"] = -1,
		["SfxIdOffsetType"] = 0,
		["phantomParamOverwriteType"] = 0,
		["camouflageMinAlpha"] = 0,
		["wetAspectType"] = 0,
		["phantomParamOverwriteId"] = 0,
		["materialParamId"] = -1,
		["materialParamInitValue"] = 0,
		["materialParamTargetValue"] = 0,
		["materialParamFadeTime"] = 0,
		["footDecalMaterialOffsetOverwriteId"] = -1,
		["pad"] = "[0|0|0|0|0|0|0|0|0|0|0|0|0|0]"
	},
	[4] = { -- 
		["midstSfxId"] = 815,
		["midstSeId"] = -1,
		["initSfxId"] = -1,
		["initSeId"] = -1,
		["finishSfxId"] = -1,
		["finishSeId"] = -1,
		["camouflageBeginDist"] = -1,
		["camouflageEndDist"] = -1,
		["transformProtectorId"] = -1,
		["midstDmyId"] = 220,
		["initDmyId"] = -1,
		["finishDmyId"] = -1,
		["effectType"] = 0,
		["soulParamIdForWepEnchant"] = 0,
		["playCategory"] = 0,
		["playPriority"] = 0,
		["existEffectForLarge"] = 1,
		["existEffectForSoul"] = 0,
		["effectInvisibleAtCamouflage"] = 0,
		["useCamouflage"] = 0,
		["invisibleAtFriendCamouflage"] = 0,
		["isHideFootEffect_forCamouflage"] = 0,
		["halfCamouflage"] = 0,
		["isFullBodyTransformProtectorId"] = 0,
		["isInvisibleWeapon"] = 0,
		["isSilence"] = 0,
		["isMidstFullbody"] = 0,
		["isInitFullbody"] = 0,
		["isFinishFullbody"] = 0,
		["isVisibleDeadChr"] = 0,
		["isUseOffsetEnchantSfxSize"] = 0,
		["pad_1"] = "0",
		["decalId1"] = -1,
		["decalId2"] = -1,
		["footEffectPriority"] = 0,
		["footEffectOffset"] = 0,
		["traceSfxIdOffsetType"] = 0,
		["forceDeceasedType"] = 0,
		["enchantStartDmyId_0"] = -1,
		["enchantEndDmyId_0"] = -1,
		["enchantStartDmyId_1"] = -1,
		["enchantEndDmyId_1"] = -1,
		["enchantStartDmyId_2"] = -1,
		["enchantEndDmyId_2"] = -1,
		["enchantStartDmyId_3"] = -1,
		["enchantEndDmyId_3"] = -1,
		["enchantStartDmyId_4"] = -1,
		["enchantEndDmyId_4"] = -1,
		["enchantStartDmyId_5"] = -1,
		["enchantEndDmyId_5"] = -1,
		["enchantStartDmyId_6"] = -1,
		["enchantEndDmyId_6"] = -1,
		["enchantStartDmyId_7"] = -1,
		["enchantEndDmyId_7"] = -1,
		["SfxIdOffsetType"] = 0,
		["phantomParamOverwriteType"] = 0,
		["camouflageMinAlpha"] = 0,
		["wetAspectType"] = 0,
		["phantomParamOverwriteId"] = 0,
		["materialParamId"] = -1,
		["materialParamInitValue"] = 0,
		["materialParamTargetValue"] = 0,
		["materialParamFadeTime"] = 0,
		["footDecalMaterialOffsetOverwriteId"] = -1,
		["pad"] = "[0|0|0|0|0|0|0|0|0|0|0|0|0|0]"
	},
	[5] = { -- 
		["midstSfxId"] = 4200,
		["midstSeId"] = -1,
		["initSfxId"] = -1,
		["initSeId"] = -1,
		["finishSfxId"] = -1,
		["finishSeId"] = -1,
		["camouflageBeginDist"] = -1,
		["camouflageEndDist"] = -1,
		["transformProtectorId"] = -1,
		["midstDmyId"] = 905,
		["initDmyId"] = -1,
		["finishDmyId"] = -1,
		["effectType"] = 0,
		["soulParamIdForWepEnchant"] = 0,
		["playCategory"] = 4,
		["playPriority"] = 11,
		["existEffectForLarge"] = 1,
		["existEffectForSoul"] = 0,
		["effectInvisibleAtCamouflage"] = 0,
		["useCamouflage"] = 0,
		["invisibleAtFriendCamouflage"] = 0,
		["isHideFootEffect_forCamouflage"] = 0,
		["halfCamouflage"] = 0,
		["isFullBodyTransformProtectorId"] = 0,
		["isInvisibleWeapon"] = 0,
		["isSilence"] = 0,
		["isMidstFullbody"] = 0,
		["isInitFullbody"] = 0,
		["isFinishFullbody"] = 0,
		["isVisibleDeadChr"] = 0,
		["isUseOffsetEnchantSfxSize"] = 0,
		["pad_1"] = "0",
		["decalId1"] = -1,
		["decalId2"] = -1,
		["footEffectPriority"] = 0,
		["footEffectOffset"] = 2,
		["traceSfxIdOffsetType"] = 0,
		["forceDeceasedType"] = 0,
		["enchantStartDmyId_0"] = -1,
		["enchantEndDmyId_0"] = -1,
		["enchantStartDmyId_1"] = -1,
		["enchantEndDmyId_1"] = -1,
		["enchantStartDmyId_2"] = -1,
		["enchantEndDmyId_2"] = -1,
		["enchantStartDmyId_3"] = -1,
		["enchantEndDmyId_3"] = -1,
		["enchantStartDmyId_4"] = -1,
		["enchantEndDmyId_4"] = -1,
		["enchantStartDmyId_5"] = -1,
		["enchantEndDmyId_5"] = -1,
		["enchantStartDmyId_6"] = -1,
		["enchantEndDmyId_6"] = -1,
		["enchantStartDmyId_7"] = -1,
		["enchantEndDmyId_7"] = -1,
		["SfxIdOffsetType"] = 0,
		["phantomParamOverwriteType"] = 0,
		["camouflageMinAlpha"] = 0,
		["wetAspectType"] = 0,
		["phantomParamOverwriteId"] = 0,
		["materialParamId"] = -1,
		["materialParamInitValue"] = 0,
		["materialParamTargetValue"] = 0,
		["materialParamFadeTime"] = 0,
		["footDecalMaterialOffsetOverwriteId"] = -1,
		["pad"] = "[0|0|0|0|0|0|0|0|0|0|0|0|0|0]"
	},
	[6] = { -- 
		["midstSfxId"] = 4080,
		["midstSeId"] = -1,
		["initSfxId"] = -1,
		["initSeId"] = -1,
		["finishSfxId"] = -1,
		["finishSeId"] = -1,
		["camouflageBeginDist"] = -1,
		["camouflageEndDist"] = -1,
		["transformProtectorId"] = -1,
		["midstDmyId"] = 220,
		["initDmyId"] = -1,
		["finishDmyId"] = -1,
		["effectType"] = 0,
		["soulParamIdForWepEnchant"] = 0,
		["playCategory"] = 0,
		["playPriority"] = 0,
		["existEffectForLarge"] = 1,
		["existEffectForSoul"] = 1,
		["effectInvisibleAtCamouflage"] = 0,
		["useCamouflage"] = 0,
		["invisibleAtFriendCamouflage"] = 0,
		["isHideFootEffect_forCamouflage"] = 0,
		["halfCamouflage"] = 0,
		["isFullBodyTransformProtectorId"] = 0,
		["isInvisibleWeapon"] = 0,
		["isSilence"] = 0,
		["isMidstFullbody"] = 0,
		["isInitFullbody"] = 0,
		["isFinishFullbody"] = 0,
		["isVisibleDeadChr"] = 1,
		["isUseOffsetEnchantSfxSize"] = 0,
		["pad_1"] = "0",
		["decalId1"] = -1,
		["decalId2"] = -1,
		["footEffectPriority"] = 0,
