Row ID,Row Name,Unk5
10,,0
11,,0
12,,0
13,,0
20,,0
21,,0
22,,0
23,,0
100,,0
110,,0
1000,,0
1001,,0
1010,,0
1011,,0
1020,,0
1021,,0
1030,,0
1031,,0
1040,,0
1041,,0
1050,,0
1051,,0
1052,,0
1053,,0
1054,,0
1055,,0
1056,,0
1057,,0
1058,,0
1059,,0
1060,,0
1061,,0
1062,,0
1063,,0
1064,,0
1065,,0
1066,,0
1067,,0
1068,,0
1069,,0
1070,,0
1071,,0
1072,,0
1073,,0
1074,,0
1075,,0
1076,,0
1077,,0
1078,,0
1079,,0
1100,,0
1101,,0
1102,,0
1103,,0
1104,,0
1105,,0
1106,,0
1120,,0
1121,,0
1122,,0
1123,,0
1124,,0
1125,,0
1126,,0
1127,,0
1128,,0
1129,,0
1130,,0
1135,,0
1150,,0
1151,,0
1152,,0
1153,,0
1154,,0
1155,,0
1156,,0
1157,,0
1158,,0
1159,,0
1160,,0
1161,,0
1162,,0
1163,,0
1164,,0
1165,,0
1166,,0
1167,,0
1168,,0
1169,,0
1180,,0
1181,,0
1200,,0
1201,,0
1202,,0
1203,,0
1204,,0
1205,,0
1206,,0
1207,,0
1208,,0
1209,,0
1210,,0
1211,,0
1212,,0
1213,,0
1220,,0
1221,,0
1222,,0
1223,,0
1224,,0
1225,,0
1226,,0
1227,,0
1228,,0
1229,,0
1230,,0
1231,,0
1240,,0
1241,,0
1242,,0
1243,,0
1300,,0
1301,,0
1500,,0
1501,,0
1502,,0
1503,,0
1504,,0
1505,,0
1506,,0
1507,,0
1508,,0
1509,,0
1510,,0
1511,,0
1512,,0
1513,,0
1514,,0
1515,,0
1516,,0
1517,,0
1518,,0
1519,,0
1520,,0
1521,,0
1522,,0
1523,,0
1524,,0
1525,,0
1526,,0
1527,,0
1528,,0
1529,,0
1530,,0
1531,,0
1532,,0
1533,,0
1600,,0
1601,,0
1602,,0
1700,,0
1701,,0
1702,,0
1703,,0
1800,,0
2400,Gift - None,0
2401,Gift - Crimson Amber Medallion,0
2402,Gift - Lands Between Rune,0
2403,Gift - Golden Seed,0
2404,Gift - Fanged Imp Ashes,0
2405,Gift - Cracked Pot,0
2406,Gift - Stonesword Key,0
2407,Gift - Bewitching Branch,0
2408,Gift - Boiled Prawn,0
2409,Gift - Shabriri's Woe,0
3000,Class - Vagabond,0
3001,Class - Warrior,0
3002,Class - Hero,0
3003,Class - Bandit,0
3004,Class - Astrologer,0
3005,Class - Prophet,0
3006,Class - Samurai,0
3007,Class - Prisoner,0
3008,Class - Confessor,0
3009,Class - Wretch,0
3100,,0
3101,,0
3102,,0
3103,,0
3104,,0
3105,,0
3106,,0
3107,,0
3108,,0
3109,,0
3110,,0
3111,,0
3112,,0
3113,,0
3114,,0
3115,,0
3116,,0
3117,,0
3118,,0
3119,,0
4000,,0
4001,,0
4002,,0
4003,,0
4004,,0
4005,,0
4006,,0
4007,,0
