Row ID,Row Name,Unk21
0,,False
10,,False
1000,,False
1001,,False
1002,,False
1010,,False
1011,,False
1012,,False
1013,,False
1014,,False
1015,,False
1016,,False
1020,,False
1030,,False
1040,,False
1041,,False
1042,,False
10000,,False
10005,,False
10013,,False
12000,,False
12005,,False
12013,,False
13000,,False
15000,,False
20000,,False
20010,,False
20020,,False
20030,,False
30000,,False
30010,,False
30020,,False
30030,,False
30040,,False
42060,,False
42070,,False
42080,,False
42300,,False
42310,,False
42311,,False
50000,,False
50001,,False
50002,,False
50003,,False
50004,,False
50005,,False
50006,,False
50007,,False
50008,,False
50009,,False
50010,,False
50101,,False
50102,,False
50103,,False
50104,,False
50105,,False
50106,,False
50107,,False
50108,,False
50109,,False
50110,,False
51000,,False
51010,,False
51020,,False
51030,,False
51040,,False
51050,,False
51060,,False
51070,,False
51080,,False
51090,,False
51100,,False
51110,,False
51120,,False
52000,,False
200300,,False
200301,,False
200302,,False
200320,,False
200321,,False
200330,,False
200340,,False
200350,,False
200351,,False
200360,,False
200370,,False
200400,,False
200420,,False
200430,,False
200440,,False
200460,,False
200470,,False
200480,,False
200490,,False
200510,,False
200600,,False
200640,,False
200650,,False
200660,,False
200661,,False
200670,,False
201700,,False
201710,,False
201720,,False
201730,,False
201740,,False
201750,,False
201760,,False
201830,,False
201831,,False
201840,,False
201841,,False
203000,,False
203010,,False
203011,,False
203020,,False
203030,,False
203050,,False
203051,,False
203060,,False
203070,,False
203080,,False
203510,,False
203580,,False
203610,,False
10010000,,False
10010010,,False
10010020,,False
10010030,,False
10041000,,False
10061700,,False
10062600,,False
10062700,,False
10063200,,False
10063210,,False
10063400,,False
10071100,,False
10071200,,False
10081700,,False
10081900,,False
10091100,,False
10091600,,False
10091800,,False
10091814,,False
10091815,,False
10092200,,False
10101600,,False
10110300,,False
10110310,,False
10131000,,False
10131100,,False
10131200,,False
10141300,,False
10160400,,False
10160410,,False
10160420,,False
